Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BG3,NO,19/01/2011 02:15,2.50000,ug m-3,R
BG3,NO,19/01/2011 02:30,2.50000,ug m-3,R
BG3,NO,19/01/2011 02:45,3.70000,ug m-3,R
BG3,NO,19/01/2011 03:00,5.20000,ug m-3,R
BG3,NO,19/01/2011 03:15,14.20000,ug m-3,R
BG3,NO,19/01/2011 03:30,9.90000,ug m-3,R
BG3,NO,19/01/2011 03:45,9.00000,ug m-3,R
BG3,NO,19/01/2011 04:00,6.60000,ug m-3,R
BG3,NO,19/01/2011 04:15,7.90000,ug m-3,R
BG3,NO,19/01/2011 04:30,16.30000,ug m-3,R
BG3,NO,19/01/2011 04:45,9.10000,ug m-3,R
BG3,NO,19/01/2011 05:00,8.40000,ug m-3,R
BG3,NO,19/01/2011 05:15,9.10000,ug m-3,R
BG3,NO,19/01/2011 05:30,36.40000,ug m-3,R
BG3,NO,19/01/2011 05:45,61.00000,ug m-3,R
BG3,NO,19/01/2011 06:00,36.60000,ug m-3,R
BG3,NO,19/01/2011 06:15,89.20000,ug m-3,R
BG3,NO,19/01/2011 06:30,185.60001,ug m-3,R
BG3,NO,19/01/2011 06:45,237.50000,ug m-3,R
BG3,NO,19/01/2011 07:00,273.00000,ug m-3,R
BG3,NO,19/01/2011 07:15,225.80000,ug m-3,R
BG3,NO,19/01/2011 07:30,273.00000,ug m-3,R
BG3,NO,19/01/2011 07:45,256.29999,ug m-3,R
BG3,NO,19/01/2011 08:00,203.80000,ug m-3,R
BG3,NO,19/01/2011 08:15,116.60000,ug m-3,R
BG3,NO,19/01/2011 08:30,170.80000,ug m-3,R
BG3,NO,19/01/2011 08:45,127.10000,ug m-3,R
BG3,NO,19/01/2011 09:00,106.30000,ug m-3,R
BG3,NO,19/01/2011 09:15,99.30000,ug m-3,R
BG3,NO,19/01/2011 09:30,74.90000,ug m-3,R
BG3,NO,19/01/2011 09:45,69.50000,ug m-3,R
BG3,NO,19/01/2011 10:00,59.40000,ug m-3,R
BG3,NO,19/01/2011 10:15,42.00000,ug m-3,R
BG3,NO,19/01/2011 10:30,42.40000,ug m-3,R
BG3,NO,19/01/2011 10:45,40.80000,ug m-3,R
BG3,NO,19/01/2011 11:00,27.40000,ug m-3,R
BG3,NO,19/01/2011 11:15,30.30000,ug m-3,R
BG3,NO,19/01/2011 11:30,23.90000,ug m-3,R
BG3,NO,19/01/2011 11:45,19.50000,ug m-3,R
BG3,NO,19/01/2011 12:00,19.00000,ug m-3,R
BG3,NO,19/01/2011 12:15,15.60000,ug m-3,R
BG3,NO,19/01/2011 12:30,20.60000,ug m-3,R
BG3,NO,19/01/2011 12:45,25.40000,ug m-3,R
BG3,NO,19/01/2011 13:00,29.40000,ug m-3,R
BG3,NO,19/01/2011 13:15,23.10000,ug m-3,R
BG3,NO,19/01/2011 13:30,19.00000,ug m-3,R
BG3,NO,19/01/2011 13:45,11.30000,ug m-3,R
BG3,NO,19/01/2011 14:00,20.00000,ug m-3,R
BG3,NO,19/01/2011 14:15,13.10000,ug m-3,R
BG3,NO,19/01/2011 14:30,11.00000,ug m-3,R
BG3,NO,19/01/2011 14:45,21.40000,ug m-3,R
BG3,NO,19/01/2011 15:00,20.40000,ug m-3,R
BG3,NO,19/01/2011 15:15,14.90000,ug m-3,R
BG3,NO,19/01/2011 15:30,13.40000,ug m-3,R
BG3,NO,19/01/2011 15:45,22.60000,ug m-3,R
BG3,NO,19/01/2011 16:00,16.80000,ug m-3,R
BG3,NO,19/01/2011 16:15,26.80000,ug m-3,R
BG3,NO,19/01/2011 16:30,28.40000,ug m-3,R
BG3,NO,19/01/2011 16:45,44.20000,ug m-3,R
BG3,NO,19/01/2011 17:00,67.30000,ug m-3,R
BG3,NO,19/01/2011 17:15,58.70000,ug m-3,R
BG3,NO,19/01/2011 17:30,65.00000,ug m-3,R
BG3,NO,19/01/2011 17:45,74.80000,ug m-3,R
BG3,NO,19/01/2011 18:00,83.20000,ug m-3,R
BG3,NO,19/01/2011 18:15,92.20000,ug m-3,R
BG3,NO,19/01/2011 18:30,96.60000,ug m-3,R
BG3,NO,19/01/2011 18:45,87.90000,ug m-3,R
BG3,NO,19/01/2011 19:00,67.20000,ug m-3,R
BG3,NO,19/01/2011 19:15,83.10000,ug m-3,R
BG3,NO,19/01/2011 19:30,98.70000,ug m-3,R
BG3,NO,19/01/2011 19:45,77.70000,ug m-3,R
BG3,NO,19/01/2011 20:00,78.50000,ug m-3,R
BG3,NO,19/01/2011 20:15,90.90000,ug m-3,R
BG3,NO,19/01/2011 20:30,101.70000,ug m-3,R
BG3,NO,19/01/2011 20:45,87.80000,ug m-3,R
BG3,NO,19/01/2011 21:00,71.40000,ug m-3,R
BG3,NO,19/01/2011 21:15,53.50000,ug m-3,R
BG3,NO,19/01/2011 21:30,47.10000,ug m-3,R
BG3,NO,19/01/2011 21:45,37.40000,ug m-3,R
BG3,NO,19/01/2011 22:00,31.90000,ug m-3,R
BG3,NO,19/01/2011 22:15,26.20000,ug m-3,R
BG3,NO,19/01/2011 22:30,19.30000,ug m-3,R
BG3,NO,19/01/2011 22:45,15.20000,ug m-3,R
BG3,NO,19/01/2011 23:00,13.50000,ug m-3,R
BG3,NO,19/01/2011 23:15,16.50000,ug m-3,R
BG3,NO,19/01/2011 23:30,13.50000,ug m-3,R
BG3,NO,19/01/2011 23:45,7.10000,ug m-3,R
BG3,NO,20/01/2011 00:00,8.00000,ug m-3,R
BG3,NO,20/01/2011 00:15,4.60000,ug m-3,R
BG3,NO,20/01/2011 00:30,3.30000,ug m-3,R
BG3,NO,20/01/2011 00:45,,ug m-3,R
BG3,NO,20/01/2011 01:00,,ug m-3,R
BG3,NO,20/01/2011 01:15,5.10000,ug m-3,R
BG3,NO,20/01/2011 01:30,1.50000,ug m-3,R
BG3,NO,20/01/2011 01:45,2.00000,ug m-3,R
BG3,NO,20/01/2011 02:00,0.60000,ug m-3,R
BG3,NO,20/01/2011 02:15,5.60000,ug m-3,R
BG3,NO,20/01/2011 02:30,5.60000,ug m-3,R
BG3,NO,20/01/2011 02:45,1.30000,ug m-3,R
BG3,NO,20/01/2011 03:00,1.00000,ug m-3,R
BG3,NO,20/01/2011 03:15,1.50000,ug m-3,R
BG3,NO,20/01/2011 03:30,1.60000,ug m-3,R
BG3,NO,20/01/2011 03:45,1.50000,ug m-3,R
BG3,NO,20/01/2011 04:00,1.90000,ug m-3,R
BG3,NO,20/01/2011 04:15,1.40000,ug m-3,R
BG3,NO,20/01/2011 04:30,1.70000,ug m-3,R
BG3,NO,20/01/2011 04:45,1.00000,ug m-3,R
BG3,NO,20/01/2011 05:00,5.00000,ug m-3,R
BG3,NO,20/01/2011 05:15,2.00000,ug m-3,R
BG3,NO,20/01/2011 05:30,3.50000,ug m-3,R
BG3,NO,20/01/2011 05:45,8.60000,ug m-3,R
BG3,NO,20/01/2011 06:00,5.00000,ug m-3,R
BG3,NO,20/01/2011 06:15,6.40000,ug m-3,R
BG3,NO,20/01/2011 06:30,7.10000,ug m-3,R
BG3,NO,20/01/2011 06:45,11.00000,ug m-3,R
BG3,NO,20/01/2011 07:00,9.60000,ug m-3,R
BG3,NO,20/01/2011 07:15,23.30000,ug m-3,R
BG3,NO,20/01/2011 07:30,14.70000,ug m-3,R
BG3,NO,20/01/2011 07:45,13.70000,ug m-3,R
BG3,NO,20/01/2011 08:00,31.00000,ug m-3,R
BG3,NO,20/01/2011 08:15,25.60000,ug m-3,R
BG3,NO,20/01/2011 08:30,27.70000,ug m-3,R
BG3,NO,20/01/2011 08:45,35.60000,ug m-3,R
BG3,NO,20/01/2011 09:00,24.40000,ug m-3,R
BG3,NO,20/01/2011 09:15,21.80000,ug m-3,R
BG3,NO,20/01/2011 09:30,14.20000,ug m-3,R
BG3,NO,20/01/2011 09:45,19.10000,ug m-3,R
BG3,NO,20/01/2011 10:00,21.30000,ug m-3,R
BG3,NO,20/01/2011 10:15,29.20000,ug m-3,R
BG3,NO,20/01/2011 10:30,23.60000,ug m-3,R
BG3,NO,20/01/2011 10:45,19.00000,ug m-3,R
BG3,NO,20/01/2011 11:00,17.20000,ug m-3,R
BG3,NO,20/01/2011 11:15,28.00000,ug m-3,R
BG3,NO,20/01/2011 11:30,34.10000,ug m-3,R
BG3,NO,20/01/2011 11:45,23.40000,ug m-3,R
BG3,NO,20/01/2011 12:00,29.90000,ug m-3,R
BG3,NO,20/01/2011 12:15,19.10000,ug m-3,R
BG3,NO,20/01/2011 12:30,13.00000,ug m-3,R
BG3,NO,20/01/2011 12:45,22.90000,ug m-3,R
BG3,NO,20/01/2011 13:00,20.90000,ug m-3,R
BG3,NO,20/01/2011 13:15,24.00000,ug m-3,R
BG3,NO,20/01/2011 13:30,10.80000,ug m-3,R
BG3,NO,20/01/2011 13:45,12.80000,ug m-3,R
BG3,NO,20/01/2011 14:00,17.90000,ug m-3,R
BG3,NO,20/01/2011 14:15,15.90000,ug m-3,R
BG3,NO,20/01/2011 14:30,17.70000,ug m-3,R
BG3,NO,20/01/2011 14:45,25.60000,ug m-3,R
BG3,NO,20/01/2011 15:00,28.00000,ug m-3,R
BG3,NO,20/01/2011 15:15,26.20000,ug m-3,R
BG3,NO,20/01/2011 15:30,22.90000,ug m-3,R
BG3,NO,20/01/2011 15:45,20.40000,ug m-3,R
BG3,NO,20/01/2011 16:00,12.20000,ug m-3,R
BG3,NO,20/01/2011 16:15,18.30000,ug m-3,R
BG3,NO,20/01/2011 16:30,13.60000,ug m-3,R
BG3,NO,20/01/2011 16:45,30.60000,ug m-3,R
BG3,NO,20/01/2011 17:00,50.20000,ug m-3,R
BG3,NO,20/01/2011 17:15,48.30000,ug m-3,R
BG3,NO,20/01/2011 17:30,30.90000,ug m-3,R
BG3,NO,20/01/2011 17:45,27.00000,ug m-3,R
BG3,NO,20/01/2011 18:00,18.30000,ug m-3,R
BG3,NO,20/01/2011 18:15,19.90000,ug m-3,R
BG3,NO,20/01/2011 18:30,22.00000,ug m-3,R
BG3,NO,20/01/2011 18:45,12.60000,ug m-3,R
BG3,NO,20/01/2011 19:00,15.80000,ug m-3,R
BG3,NO,20/01/2011 19:15,28.80000,ug m-3,R
BG3,NO,20/01/2011 19:30,24.10000,ug m-3,R
BG3,NO,20/01/2011 19:45,13.70000,ug m-3,R
BG3,NO,20/01/2011 20:00,14.40000,ug m-3,R
BG3,NO,20/01/2011 20:15,14.60000,ug m-3,R
BG3,NO,20/01/2011 20:30,22.30000,ug m-3,R
BG3,NO,20/01/2011 20:45,16.90000,ug m-3,R
BG3,NO,20/01/2011 21:00,17.60000,ug m-3,R
BG3,NO,20/01/2011 21:15,13.90000,ug m-3,R
BG3,NO,20/01/2011 21:30,9.30000,ug m-3,R
BG3,NO,20/01/2011 21:45,7.50000,ug m-3,R
BG3,NO,20/01/2011 22:00,25.70000,ug m-3,R
BG3,NO,20/01/2011 22:15,8.00000,ug m-3,R
BG3,NO,20/01/2011 22:30,9.70000,ug m-3,R
BG3,NO,20/01/2011 22:45,5.30000,ug m-3,R
BG3,NO,20/01/2011 23:00,4.00000,ug m-3,R
BG3,NO,20/01/2011 23:15,11.50000,ug m-3,R
BG3,NO,20/01/2011 23:30,15.10000,ug m-3,R
BG3,NO,20/01/2011 23:45,6.90000,ug m-3,R
BG3,NO,21/01/2011 00:00,6.10000,ug m-3,R
BG3,NO,21/01/2011 00:15,8.90000,ug m-3,R
BG3,NO,21/01/2011 00:30,1.70000,ug m-3,R
BG3,NO,21/01/2011 00:45,,ug m-3,R
BG3,NO,21/01/2011 01:00,,ug m-3,R
BG3,NO,21/01/2011 01:15,1.00000,ug m-3,R
BG3,NO,21/01/2011 01:30,1.30000,ug m-3,R
BG3,NO,21/01/2011 01:45,5.70000,ug m-3,R
BG3,NO,21/01/2011 02:00,3.50000,ug m-3,R
BG3,NO,21/01/2011 02:15,0.70000,ug m-3,R
BG3,NO,21/01/2011 02:30,7.20000,ug m-3,R
BG3,NO,21/01/2011 02:45,3.30000,ug m-3,R
BG3,NO,21/01/2011 03:00,2.00000,ug m-3,R
BG3,NO,21/01/2011 03:15,4.90000,ug m-3,R
BG3,NO,21/01/2011 03:30,3.80000,ug m-3,R
BG3,NO,21/01/2011 03:45,1.80000,ug m-3,R
BG3,NO,21/01/2011 04:00,1.40000,ug m-3,R
BG3,NO,21/01/2011 04:15,7.80000,ug m-3,R
BG3,NO,21/01/2011 04:30,1.80000,ug m-3,R
BG3,NO,21/01/2011 04:45,7.60000,ug m-3,R
BG3,NO,21/01/2011 05:00,3.20000,ug m-3,R
BG3,NO,21/01/2011 05:15,5.50000,ug m-3,R
BG3,NO,21/01/2011 05:30,13.60000,ug m-3,R
BG3,NO,21/01/2011 05:45,17.00000,ug m-3,R
BG3,NO,21/01/2011 06:00,24.80000,ug m-3,R
BG3,NO,21/01/2011 06:15,49.00000,ug m-3,R
BG3,NO,21/01/2011 06:30,34.40000,ug m-3,R
BG3,NO,21/01/2011 06:45,31.80000,ug m-3,R
BG3,NO,21/01/2011 07:00,47.20000,ug m-3,R
BG3,NO,21/01/2011 07:15,41.90000,ug m-3,R
BG3,NO,21/01/2011 07:30,55.20000,ug m-3,R
BG3,NO,21/01/2011 07:45,78.10000,ug m-3,R
BG3,NO,21/01/2011 08:00,70.50000,ug m-3,R
BG3,NO,21/01/2011 08:15,79.80000,ug m-3,R
BG3,NO,21/01/2011 08:30,72.40000,ug m-3,R
BG3,NO,21/01/2011 08:45,79.50000,ug m-3,R
BG3,NO,21/01/2011 09:00,59.90000,ug m-3,R
BG3,NO,21/01/2011 09:15,48.70000,ug m-3,R
BG3,NO,21/01/2011 09:30,48.70000,ug m-3,R
BG3,NO,21/01/2011 09:45,44.00000,ug m-3,R
BG3,NO,21/01/2011 10:00,44.90000,ug m-3,R
BG3,NO,21/01/2011 10:15,42.70000,ug m-3,R
BG3,NO,21/01/2011 10:30,53.80000,ug m-3,R
BG3,NO,21/01/2011 10:45,46.90000,ug m-3,R
BG3,NO,21/01/2011 11:00,50.20000,ug m-3,R
BG3,NO,21/01/2011 11:15,56.10000,ug m-3,R
BG3,NO,21/01/2011 11:30,48.20000,ug m-3,R
BG3,NO,21/01/2011 11:45,47.40000,ug m-3,R
BG3,NO,21/01/2011 12:00,,ug m-3,R
BG3,NO,21/01/2011 12:15,42.20000,ug m-3,R
BG3,NO,21/01/2011 12:30,46.00000,ug m-3,R
BG3,NO,21/01/2011 12:45,55.60000,ug m-3,R
BG3,NO,21/01/2011 13:00,49.10000,ug m-3,R
BG3,NO,21/01/2011 13:15,44.80000,ug m-3,R
BG3,NO,21/01/2011 13:30,43.00000,ug m-3,R
BG3,NO,21/01/2011 13:45,41.30000,ug m-3,R
BG3,NO,21/01/2011 14:00,44.00000,ug m-3,R
BG3,NO,21/01/2011 14:15,42.20000,ug m-3,R
BG3,NO,21/01/2011 14:30,24.30000,ug m-3,R
BG3,NO,21/01/2011 14:45,32.90000,ug m-3,R
BG3,NO,21/01/2011 15:00,34.60000,ug m-3,R
BG3,NO,21/01/2011 15:15,35.80000,ug m-3,R
BG3,NO,21/01/2011 15:30,30.30000,ug m-3,R
BG3,NO,21/01/2011 15:45,30.40000,ug m-3,R
BG3,NO,21/01/2011 16:00,36.50000,ug m-3,R
BG3,NO,21/01/2011 16:15,23.10000,ug m-3,R
BG3,NO,21/01/2011 16:30,19.50000,ug m-3,R
BG3,NO,21/01/2011 16:45,32.90000,ug m-3,R
BG3,NO,21/01/2011 17:00,22.70000,ug m-3,R
BG3,NO,21/01/2011 17:15,28.80000,ug m-3,R
BG3,NO,21/01/2011 17:30,27.80000,ug m-3,R
BG3,NO,21/01/2011 17:45,47.30000,ug m-3,R
BG3,NO,21/01/2011 18:00,37.90000,ug m-3,R
BG3,NO,21/01/2011 18:15,46.00000,ug m-3,R
BG3,NO,21/01/2011 18:30,37.90000,ug m-3,R
BG3,NO,21/01/2011 18:45,46.90000,ug m-3,R
BG3,NO,21/01/2011 19:00,40.40000,ug m-3,R
BG3,NO,21/01/2011 19:15,42.30000,ug m-3,R
BG3,NO,21/01/2011 19:30,47.80000,ug m-3,R
BG3,NO,21/01/2011 19:45,47.20000,ug m-3,R
BG3,NO,21/01/2011 20:00,50.10000,ug m-3,R
BG3,NO,21/01/2011 20:15,56.30000,ug m-3,R
BG3,NO,21/01/2011 20:30,55.90000,ug m-3,R
BG3,NO,21/01/2011 20:45,47.80000,ug m-3,R
BG3,NO,21/01/2011 21:00,23.90000,ug m-3,R
BG3,NO,21/01/2011 21:15,43.80000,ug m-3,R
BG3,NO,21/01/2011 21:30,19.10000,ug m-3,R
BG3,NO,21/01/2011 21:45,9.30000,ug m-3,R
BG3,NO,21/01/2011 22:00,9.00000,ug m-3,R
BG3,NO,21/01/2011 22:15,10.00000,ug m-3,R
BG3,NO,21/01/2011 22:30,7.00000,ug m-3,R
BG3,NO,21/01/2011 22:45,15.80000,ug m-3,R
BG3,NO,21/01/2011 23:00,4.10000,ug m-3,R
BG3,NO,21/01/2011 23:15,14.90000,ug m-3,R
BG3,NO,21/01/2011 23:30,4.10000,ug m-3,R
BG3,NO,21/01/2011 23:45,3.50000,ug m-3,R
BG3,NO,22/01/2011 00:00,2.60000,ug m-3,R
BG3,NO,22/01/2011 00:15,7.00000,ug m-3,R
BG3,NO,22/01/2011 00:30,2.90000,ug m-3,R
BG3,NO,22/01/2011 00:45,,ug m-3,R
BG3,NO,22/01/2011 01:00,,ug m-3,R
BG3,NO,22/01/2011 01:15,1.20000,ug m-3,R
BG3,NO,22/01/2011 01:30,3.20000,ug m-3,R
BG3,NO,22/01/2011 01:45,4.40000,ug m-3,R
BG3,NO,22/01/2011 02:00,5.00000,ug m-3,R
BG3,NO,22/01/2011 02:15,0.80000,ug m-3,R
BG3,NO,22/01/2011 02:30,0.40000,ug m-3,R
BG3,NO,22/01/2011 02:45,2.50000,ug m-3,R
BG3,NO,22/01/2011 03:00,1.50000,ug m-3,R
BG3,NO,22/01/2011 03:15,2.90000,ug m-3,R
BG3,NO,22/01/2011 03:30,1.20000,ug m-3,R
BG3,NO,22/01/2011 03:45,2.10000,ug m-3,R
BG3,NO,22/01/2011 04:00,3.30000,ug m-3,R
BG3,NO,22/01/2011 04:15,4.80000,ug m-3,R
BG3,NO,22/01/2011 04:30,7.90000,ug m-3,R
BG3,NO,22/01/2011 04:45,2.80000,ug m-3,R
BG3,NO,22/01/2011 05:00,4.30000,ug m-3,R
BG3,NO,22/01/2011 05:15,5.20000,ug m-3,R
BG3,NO,22/01/2011 05:30,8.40000,ug m-3,R
BG3,NO,22/01/2011 05:45,4.40000,ug m-3,R
BG3,NO,22/01/2011 06:00,8.60000,ug m-3,R
BG3,NO,22/01/2011 06:15,15.80000,ug m-3,R
BG3,NO,22/01/2011 06:30,17.80000,ug m-3,R
BG3,NO,22/01/2011 06:45,19.10000,ug m-3,R
BG3,NO,22/01/2011 07:00,18.30000,ug m-3,R
BG3,NO,22/01/2011 07:15,7.20000,ug m-3,R
BG3,NO,22/01/2011 07:30,8.00000,ug m-3,R
BG3,NO,22/01/2011 07:45,8.70000,ug m-3,R
BG3,NO,22/01/2011 08:00,18.30000,ug m-3,R
BG3,NO,22/01/2011 08:15,11.10000,ug m-3,R
BG3,NO,22/01/2011 08:30,10.60000,ug m-3,R
BG3,NO,22/01/2011 08:45,9.50000,ug m-3,R
BG3,NO,22/01/2011 09:00,16.00000,ug m-3,R
BG3,NO,22/01/2011 09:15,9.50000,ug m-3,R
BG3,NO,22/01/2011 09:30,12.70000,ug m-3,R
BG3,NO,22/01/2011 09:45,12.70000,ug m-3,R
BG3,NO,22/01/2011 10:00,12.30000,ug m-3,R
BG3,NO,22/01/2011 10:15,10.20000,ug m-3,R
BG3,NO,22/01/2011 10:30,11.20000,ug m-3,R
BG3,NO,22/01/2011 10:45,11.50000,ug m-3,R
BG3,NO,22/01/2011 11:00,11.30000,ug m-3,R
BG3,NO,22/01/2011 11:15,14.40000,ug m-3,R
BG3,NO,22/01/2011 11:30,18.10000,ug m-3,R
BG3,NO,22/01/2011 11:45,12.20000,ug m-3,R
BG3,NO,22/01/2011 12:00,12.00000,ug m-3,R
BG3,NO,22/01/2011 12:15,14.20000,ug m-3,R
BG3,NO,22/01/2011 12:30,12.90000,ug m-3,R
BG3,NO,22/01/2011 12:45,10.50000,ug m-3,R
BG3,NO,22/01/2011 13:00,12.00000,ug m-3,R
BG3,NO,22/01/2011 13:15,10.10000,ug m-3,R
BG3,NO,22/01/2011 13:30,10.60000,ug m-3,R
BG3,NO,22/01/2011 13:45,13.70000,ug m-3,R
BG3,NO,22/01/2011 14:00,8.00000,ug m-3,R
BG3,NO,22/01/2011 14:15,7.30000,ug m-3,R
BG3,NO,22/01/2011 14:30,11.90000,ug m-3,R
BG3,NO,22/01/2011 14:45,6.10000,ug m-3,R
BG3,NO,22/01/2011 15:00,7.50000,ug m-3,R
BG3,NO,22/01/2011 15:15,16.60000,ug m-3,R
BG3,NO,22/01/2011 15:30,6.10000,ug m-3,R
BG3,NO,22/01/2011 15:45,8.70000,ug m-3,R
BG3,NO,22/01/2011 16:00,6.60000,ug m-3,R
BG3,NO,22/01/2011 16:15,3.40000,ug m-3,R
BG3,NO,22/01/2011 16:30,7.50000,ug m-3,R
BG3,NO,22/01/2011 16:45,9.10000,ug m-3,R
BG3,NO,22/01/2011 17:00,14.10000,ug m-3,R
BG3,NO,22/01/2011 17:15,6.80000,ug m-3,R
BG3,NO,22/01/2011 17:30,6.90000,ug m-3,R
BG3,NO,22/01/2011 17:45,11.10000,ug m-3,R
BG3,NO,22/01/2011 18:00,9.70000,ug m-3,R
BG3,NO,22/01/2011 18:15,8.20000,ug m-3,R
BG3,NO,22/01/2011 18:30,12.40000,ug m-3,R
BG3,NO,22/01/2011 18:45,8.40000,ug m-3,R
BG3,NO,22/01/2011 19:00,14.50000,ug m-3,R
BG3,NO,22/01/2011 19:15,4.70000,ug m-3,R
BG3,NO,22/01/2011 19:30,16.00000,ug m-3,R
BG3,NO,22/01/2011 19:45,10.90000,ug m-3,R
BG3,NO,22/01/2011 20:00,13.30000,ug m-3,R
BG3,NO,22/01/2011 20:15,7.30000,ug m-3,R
BG3,NO,22/01/2011 20:30,11.30000,ug m-3,R
BG3,NO,22/01/2011 20:45,6.60000,ug m-3,R
BG3,NO,22/01/2011 21:00,13.30000,ug m-3,R
BG3,NO,22/01/2011 21:15,5.00000,ug m-3,R
BG3,NO,22/01/2011 21:30,5.50000,ug m-3,R
BG3,NO,22/01/2011 21:45,3.90000,ug m-3,R
BG3,NO,22/01/2011 22:00,3.90000,ug m-3,R
BG3,NO,22/01/2011 22:15,8.30000,ug m-3,R
BG3,NO,22/01/2011 22:30,4.30000,ug m-3,R
BG3,NO,22/01/2011 22:45,3.60000,ug m-3,R
BG3,NO,22/01/2011 23:00,3.20000,ug m-3,R
BG3,NO,22/01/2011 23:15,2.50000,ug m-3,R
BG3,NO,22/01/2011 23:30,2.30000,ug m-3,R
BG3,NO,22/01/2011 23:45,4.60000,ug m-3,R
BG3,NO,23/01/2011 00:00,2.60000,ug m-3,R
BG3,NO,23/01/2011 00:15,2.80000,ug m-3,R
BG3,NO,23/01/2011 00:30,6.80000,ug m-3,R
BG3,NO,23/01/2011 00:45,,ug m-3,R
BG3,NO,23/01/2011 01:00,,ug m-3,R
BG3,NO,23/01/2011 01:15,1.90000,ug m-3,R
BG3,NO,23/01/2011 01:30,0.80000,ug m-3,R
BG3,NO,23/01/2011 01:45,0.80000,ug m-3,R
BG3,NO,23/01/2011 02:00,0.30000,ug m-3,R
BG3,NO,23/01/2011 02:15,0.70000,ug m-3,R
BG3,NO,23/01/2011 02:30,0.50000,ug m-3,R
BG3,NO,23/01/2011 02:45,-0.30000,ug m-3,R
BG3,NO,23/01/2011 03:00,0.10000,ug m-3,R
BG3,NO,23/01/2011 03:15,7.60000,ug m-3,R
BG3,NO,23/01/2011 03:30,9.70000,ug m-3,R
BG3,NO,23/01/2011 03:45,9.80000,ug m-3,R
BG3,NO,23/01/2011 04:00,6.10000,ug m-3,R
BG3,NO,23/01/2011 04:15,8.40000,ug m-3,R
BG3,NO,23/01/2011 04:30,4.70000,ug m-3,R
BG3,NO,23/01/2011 04:45,6.10000,ug m-3,R
BG3,NO,23/01/2011 05:00,1.80000,ug m-3,R
BG3,NO,23/01/2011 05:15,10.80000,ug m-3,R
BG3,NO,23/01/2011 05:30,9.30000,ug m-3,R
BG3,NO,23/01/2011 05:45,6.90000,ug m-3,R
BG3,NO,23/01/2011 06:00,6.10000,ug m-3,R
BG3,NO,23/01/2011 06:15,8.30000,ug m-3,R
BG3,NO,23/01/2011 06:30,10.00000,ug m-3,R
BG3,NO,23/01/2011 06:45,5.50000,ug m-3,R
BG3,NO,23/01/2011 07:00,8.70000,ug m-3,R
BG3,NO,23/01/2011 07:15,7.00000,ug m-3,R
BG3,NO,23/01/2011 07:30,8.80000,ug m-3,R
BG3,NO,23/01/2011 07:45,6.80000,ug m-3,R
BG3,NO,23/01/2011 08:00,7.30000,ug m-3,R
BG3,NO,23/01/2011 08:15,9.70000,ug m-3,R
BG3,NO,23/01/2011 08:30,12.00000,ug m-3,R
BG3,NO,23/01/2011 08:45,10.10000,ug m-3,R
BG3,NO,23/01/2011 09:00,11.30000,ug m-3,R
BG3,NO,23/01/2011 09:15,17.30000,ug m-3,R
BG3,NO,23/01/2011 09:30,12.20000,ug m-3,R
BG3,NO,23/01/2011 09:45,10.10000,ug m-3,R
BG3,NO,23/01/2011 10:00,13.30000,ug m-3,R
BG3,NO,23/01/2011 10:15,10.50000,ug m-3,R
BG3,NO,23/01/2011 10:30,7.20000,ug m-3,R
BG3,NO,23/01/2011 10:45,11.30000,ug m-3,R
BG3,NO,23/01/2011 11:00,14.90000,ug m-3,R
BG3,NO,23/01/2011 11:15,31.40000,ug m-3,R
BG3,NO,23/01/2011 11:30,21.70000,ug m-3,R
BG3,NO,23/01/2011 11:45,15.40000,ug m-3,R
BG3,NO,23/01/2011 12:00,16.00000,ug m-3,R
BG3,NO,23/01/2011 12:15,15.50000,ug m-3,R
BG3,NO,23/01/2011 12:30,25.90000,ug m-3,R
BG3,NO,23/01/2011 12:45,20.30000,ug m-3,R
BG3,NO,23/01/2011 13:00,19.10000,ug m-3,R
BG3,NO,23/01/2011 13:15,20.20000,ug m-3,R
BG3,NO,23/01/2011 13:30,21.20000,ug m-3,R
BG3,NO,23/01/2011 13:45,21.50000,ug m-3,R
BG3,NO,23/01/2011 14:00,18.70000,ug m-3,R
BG3,NO,23/01/2011 14:15,15.90000,ug m-3,R
BG3,NO,23/01/2011 14:30,19.00000,ug m-3,R
BG3,NO,23/01/2011 14:45,18.40000,ug m-3,R
BG3,NO,23/01/2011 15:00,16.70000,ug m-3,R
BG3,NO,23/01/2011 15:15,14.90000,ug m-3,R
BG3,NO,23/01/2011 15:30,10.20000,ug m-3,R
BG3,NO,23/01/2011 15:45,10.80000,ug m-3,R
BG3,NO,23/01/2011 16:00,10.00000,ug m-3,R
BG3,NO,23/01/2011 16:15,11.10000,ug m-3,R
BG3,NO,23/01/2011 16:30,14.40000,ug m-3,R
BG3,NO,23/01/2011 16:45,10.40000,ug m-3,R
BG3,NO,23/01/2011 17:00,14.20000,ug m-3,R
BG3,NO,23/01/2011 17:15,16.60000,ug m-3,R
BG3,NO,23/01/2011 17:30,15.50000,ug m-3,R
BG3,NO,23/01/2011 17:45,12.90000,ug m-3,R
BG3,NO,23/01/2011 18:00,16.20000,ug m-3,R
BG3,NO,23/01/2011 18:15,16.10000,ug m-3,R
BG3,NO,23/01/2011 18:30,22.30000,ug m-3,R
BG3,NO,23/01/2011 18:45,19.40000,ug m-3,R
